SPEAKER,DATE,TITLE,CITATION,URL,Attitude,Merged_Text
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,," With a shared responsibility that we now have with President Obama and his team, we are certain that we will reach these objectives, and that our strategy, which is the correct one, will have many more possibilities of achieving success, and that at the end of our administration we will have a Mexico, a United States, that are much safer and freer of violence--violence free, rather"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,," And we can also act preventively in order to bring down the consumption of drugs in the United States and in Mexico too, which also begins to be a problem of great concern to us"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,,"Mexico is a good friend of Cuba, and Mexico is also a good friend of the United States"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,," And we know that one day, the day that these principles we believe in prevail, that day we will be able to be neighbors, the three of us, the United States, Cuba, and Mexico"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,," And as Mexico can contribute in any way for two of our friends to work out what they have between themselves, I hope that we can contribute"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,,"What I've also said is that for those immigrants who are already in the United States--and by the way, we focus a lot on Mexicans who have come into the United States, but the number of immigrants from Central America, from Ireland, from Poland are substantial as well; it's not--this is not just an issue with respect to Mexico--with--for those immigrants who have put down roots, may have come there illegally, I think they need to pay a penalty for having broken the law"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,,"With respect of trade, Mexico is one of our largest trading partners"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,," The amount of commerce that flows back and forth creates wealth in Mexico, and it creates wealth in the United States"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,, producers who are interested in selling into Mexico and are fearful that they may be subject to countervailing tariffs or retaliation
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,," So I'm confident that our administrations are going to be able to work together, and it's going to be to the benefit both of Mexico and the United States"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,,"I have said, and I maintain, that as a Mexican, as President of Mexico, it doesn't make me particularly happy to see our people risk their lives going across a border, because I know that with every migrant that leaves, we have the best of our people leaving; the youngest, the most courageous, the strongest, the hardest working, they are the ones that are leaving"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,," Because I have seen in many communities here in Mexico, and particularly the state I come from, Michoacan, where there are phantom towns now, where there are only the elderly, children, women, and no one else is left there"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,,"So I am working hard to create in Mexico the conditions, the opportunities of work, of employment for our people here in Mexico"
Barack Obama,16-Apr-09,The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City,"Barack Obama, The President's News Conference With President Felipe de Jesus Calderon Hinojosa of Mexico in Mexico City Online by Gerhard Peters and John T. Woolley, The American Presidency Project https://www.presidency.ucsb.edu/node/286601",https://www.presidency.ucsb.edu/documents/the-presidents-news-conference-with-president-felipe-de-jesus-calderon-hinojosa-mexico-1,, products as we do here in Mexico
